,index,in_id,query,answers_text,answers_count,langdetect,langid
19015,21883,3357.0,Что для Вас цифровая трансформация?,актуальный вариант инновации,1.0,ru,ru
19016,21884,3357.0,Что для Вас цифровая трансформация?,новое название автоматизации,1.0,ru,ru
19017,21885,3357.0,Что для Вас цифровая трансформация?,изменение философии бизнеса,1.0,ru,ru
19018,21886,3357.0,Что для Вас цифровая трансформация?,изменение процессов,1.0,ru,ru
19019,21887,3357.0,Что для Вас цифровая трансформация?,увеличение бизнес-ценности,1.0,ru,ru
19020,21888,3357.0,Что для Вас цифровая трансформация?,новые технологии,1.0,ru,ru
19021,21889,3357.0,Что для Вас цифровая трансформация?,смена_культуры_возможности,1.0,ru,ru
19022,21890,3357.0,Что для Вас цифровая трансформация?,новые возможности,1.0,ru,ru
19023,21891,3357.0,Что для Вас цифровая трансформация?,эффективные процессы,1.0,ru,ru
19024,21892,3357.0,Что для Вас цифровая трансформация?,удобство,1.0,ru,ru
19025,21893,3357.0,Что для Вас цифровая трансформация?,цифровизация  бизнес-процессов,1.0,ru,ru
19026,21894,3357.0,Что для Вас цифровая трансформация?,неизбежные изменения к лучшему,1.0,ru,ru
19027,21895,3357.0,Что для Вас цифровая трансформация?,шанс выжить,1.0,ru,ru
19028,21896,3357.0,Что для Вас цифровая трансформация?,новое качество,1.0,ru,ru
19029,21897,3357.0,Что для Вас цифровая трансформация?,бизнес через цифру,1.0,ru,ru
19030,21898,3357.0,Что для Вас цифровая трансформация?,получение прибыли от цифры,1.0,ru,ru
19031,21899,3357.0,Что для Вас цифровая трансформация?,маркетинг,1.0,ru,ru
19032,21900,3357.0,Что для Вас цифровая трансформация?,коренное изменение бизнеса,1.0,ru,ru
19033,21901,3357.0,Что для Вас цифровая трансформация?,изменение бизнес-процессов,1.0,ru,ru
19034,21902,3357.0,Что для Вас цифровая трансформация?,изменение типового уклада,1.0,ru,ru
19035,21903,3357.0,Что для Вас цифровая трансформация?,производительность труда,1.0,ru,ru
19036,21904,3357.0,Что для Вас цифровая трансформация?,технологии,1.0,ru,ru
19037,21905,3357.0,Что для Вас цифровая трансформация?,новые бизнес-модели,1.0,ru,ru
19038,21906,3357.0,Что для Вас цифровая трансформация?,оптимизация процессов,1.0,ru,ru
19039,21907,3357.0,Что для Вас цифровая трансформация?,эффективный бизнес,1.0,ru,ru
19040,21908,3357.0,Что для Вас цифровая трансформация?,эффективность,1.0,ru,ru
19041,21909,3357.0,Что для Вас цифровая трансформация?,изменение процессов,1.0,ru,ru
19042,21910,3357.0,Что для Вас цифровая трансформация?,новые модели бизнеса,1.0,ru,ru
19043,21911,3357.0,Что для Вас цифровая трансформация?,kean smart,1.0,ru,ru
19044,21912,3357.0,Что для Вас цифровая трансформация?,эффективность,1.0,ru,ru
19045,21913,3357.0,Что для Вас цифровая трансформация?,новые бизнес-процессы,1.0,ru,ru
19046,21914,3357.0,Что для Вас цифровая трансформация?,прозрачность,1.0,ru,ru
19047,21915,3448.0,Какие ассоциации у Вас возникают с понятием «Сообщество»,полезные контакты,1.0,ru,ru
19048,21916,3448.0,Какие ассоциации у Вас возникают с понятием «Сообщество»,дружба,1.0,ru,ru
19049,21917,3448.0,Какие ассоциации у Вас возникают с понятием «Сообщество»,"общее видение, стремление",1.0,ru,ru
19050,21918,3448.0,Какие ассоциации у Вас возникают с понятием «Сообщество»,единые идея и контекст,1.0,ru,ru
